id,category,action,owner,ledger_status,project,file,claim,note,what_would_settle_it,how_long
SO029,EVIDENCE,,,SETTLED,,soccer/LEDGER_SOCCER.md,"Any displayed minute can be placed on the real clock to within seconds, which is what makes a price readable at a minute when nothing happened.","24,159 anchors leave-one-out, and it explains why it does not contradict SO009",,
SO030,NOT-A-CLOSURE,,,SUGGESTIVE,,soccer/LEDGER_SOCCER.md,Comebacks late in a one-goal match became MORE common after 2022.,"SUGGESTIVE, and the mechanism is offered as a hypothesis rather than a designed test",,
SO031,EVIDENCE,,,SETTLED,,soccer/LEDGER_SOCCER.md,"The earlier ""four times in five there is no market"" was a LATE-MATCH fact, not a general one.","19,460 minute-readings; narrows SO026 and reverses where the liquidity is",,
SO032,NOT-A-CLOSURE,,,SUGGESTIVE,,soccer/LEDGER_SOCCER.md,The price is worse than the football says at essentially every minute.,"SUGGESTIVE, two populations, explicitly not a profit measurement",,
SO033,EVIDENCE,,,SETTLED,,soccer/LEDGER_SOCCER.md,"⚠ Comparing an average historical rate to a specific match's price cannot find edge, and the largest apparent edges are all this artifact.",names the limit of its own method -- an average historical rate against a specific match's price cannot find edge,,
SO034,EVIDENCE,,,?,,soccer/LEDGER_SOCCER.md,Whether the market over-reacts to a weak team's goal cannot be answered in this window.,"UNTESTABLE HERE, with the football half solid and only the price missing. Correctly labelled.",,
SO035,NOT-A-CLOSURE,,,RETRACTED,,soccer/LEDGER_SOCCER.md,"*(this session, caught by the Critic before it was written up)* ""The price sample contains no European league at all.""",an absence claim RETRACTED BEFORE PUBLICATION -- the fourth in this folder's history and the fourth to be wrong,,
SO036,EVIDENCE,,,SETTLED,,soccer/LEDGER_SOCCER.md,"The market is there EARLY and gone LATE, which is the opposite of where the original idea looked.","30,648 minute-readings, 645 matches, monotone across 17 sampled minutes",,
SO037,NOT-A-CLOSURE,,,SUGGESTIVE,,soccer/LEDGER_SOCCER.md,"The price is worse than the football says, and it is worst early where the market actually is.","labelled SUGGESTIVE and conditional by its own author -- two populations, and by SO041 the readings are conditioned on the match still being in doubt.",,
SO038,NARROW,RELABEL,soccer,SUGGESTIVE,,soccer/LEDGER_SOCCER.md,"""The deepest European book is among the WORST priced"" — second worst of eleven. Rewritten 2026-08-11 after the reopen audit. The claim that stands: the European","'the deepest European book is among the WORST priced' is the second worst of ELEVEN competitions -- and SO039 in the same table explicitly refuses to nominate the best three of eleven for exactly that reason. The discipline was applied to the positive tail and not the negative one. It also rests on qualifying rather than the group stage, which the row says.","Apply SO039's own discipline to the negative tail: second worst of eleven is the same selection shape as best of eleven. Say 'not nominated' on both sides, or nominate neither.",minutes
SO039,NOT-A-CLOSURE,,,?,,soccer/LEDGER_SOCCER.md,Three competitions look positive and none should be read as a finding.,"EXPLICITLY NOT NOMINATED -- best three of eleven, recorded so nobody re-derives them as a discovery. Model behaviour.",,
SO040,EVIDENCE,,,?,,soccer/LEDGER_SOCCER.md,Whether a match got priced at all cannot be checked against the outcome.,UNTESTABLE and it says so with the number: the smallest gap it could have seen is 4.69 out of 100 against a 2.0 gap. 'Not evidence of a clean sample and not evidence of a dirty one.',,
SO041,EVIDENCE-PENDING,,,SETTLED,,soccer/LEDGER_SOCCER.md,⚠ Kalshi stops quoting the losing side exactly when the match becomes near-certain — which is the state the whole idea wanted to buy.,"the market does not quote the thing the strategy wanted to buy. Predicted in writing before it was run, and its own selection canary FAILS on the has-a-market mask, which is the honest way round. THIS AUDIT HAS NOT VERIFIED IT.",,
SO042,EVIDENCE-PENDING,,,SETTLED,,soccer/LEDGER_SOCCER.md,"The near-certainty gap appears in every sport Kalshi runs per-game, so it is market-maker behaviour rather than anything about soccer's three-way market.","the near-certainty gap generalises from one sport to seven -- 284 settled markets, and the control at 40-70c is 100 in 100 on all 33,802 minutes, which rules out 'the book is just thin'. Six of the seven have no draw leg, which kills the soccer-specific explanation. Carefully scoped by its author to AVAILABILITY only, with no event state, so a 95c quote may be a pre-match favourite rather than a late near-certainty. THIS AUDIT HAS NOT VERIFIED IT.",,
